P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_SL,P_IntraSL,P_OM,Date,day,dte,EntryTime,Future,CE.Price,PE.Price,SL,IntraSL,STD0.Scrip,STD0.Open,STD0.SL.Flag,STD0.SL.Time,STD0.INTRA_SL.Flag,STD0.INTRA_SL.Time,STD0.PNL,STD1.Scrip,STD1.Open,STD1.SL.Flag,STD1.SL.Time,STD1.INTRA_SL.Flag,STD1.INTRA_SL.Time,STD1.PNL,STD2.Scrip,STD2.Open,STD2.SL.Flag,STD2.SL.Time,STD2.INTRA_SL.Flag,STD2.INTRA_SL.Time,STD2.PNL,STD3.Scrip,STD3.Open,STD3.SL.Flag,STD3.SL.Time,STD3.INTRA_SL.Flag,STD3.INTRA_SL.Time,STD3.PNL,STD4.Scrip,STD4.Open,STD4.SL.Flag,STD4.SL.Time,STD4.INTRA_SL.Flag,STD4.INTRA_SL.Time,STD4.PNL,STD5.Scrip,STD5.Open,STD5.SL.Flag,STD5.SL.Time,STD5.INTRA_SL.Flag,STD5.INTRA_SL.Time,STD5.PNL,STD6.Scrip,STD6.Open,STD6.SL.Flag,STD6.SL.Time,STD6.INTRA_SL.Flag,STD6.INTRA_SL.Time,STD6.PNL,STD7.Scrip,STD7.Open,STD7.SL.Flag,STD7.SL.Time,STD7.INTRA_SL.Flag,STD7.INTRA_SL.Time,STD7.PNL,STD8.Scrip,STD8.Open
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-09,Thursday,1,09:16:00,20698.7,82.9,87.0,161.405,146.114,"('20600CE', '20700PE')",169.9,True,2017-03-09 12:17:00,False,,-11.72,"('20600CE', '20700PE')",160.3,True,2017-03-09 12:26:00,False,,-10.15,"('20600CE', '20700PE')",152.15,True,2017-03-09 13:34:00,False,,-10.9,"('20600CE', '20700PE')",143.14999999999998,True,2017-03-09 13:50:00,False,,-9.39,"('20600CE', '20700PE')",135.55,True,2017-03-09 14:09:00,False,,-10.94,"('20600CE', '20700PE')",126.3,True,2017-03-09 15:12:00,False,,-10.73,,,True,2017-03-09 15:12:00,False,,-10.73,,,True,2017-03-09 15:12:00,False,,-10.73,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-10,Friday,7,09:16:00,20896.2,68.1,59.65,121.3625,109.865,"('21300CE', '20300PE')",127.75,True,2017-03-10 09:20:00,False,,-8.25,"('21300CE', '20400PE')",140.0,True,2017-03-10 09:34:00,False,,-9.15,"('21300CE', '20400PE')",132.60000000000002,True,2017-03-10 10:00:00,False,,-8.46,"('21200CE', '20400PE')",145.95,False,,False,,9.78,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-14,Tuesday,3,09:16:00,21167.75,111.0,56.35,158.9825,143.921,"('21200CE', '20900PE')",167.35,True,2017-03-14 09:17:00,False,,-12.59,"('21300CE', '21000PE')",146.45,True,2017-03-14 09:53:00,False,,-10.83,"('21200CE', '21000PE')",167.45,True,2017-03-14 10:16:00,False,,-10.54,"('21200CE', '21000PE')",159.0,True,2017-03-14 12:46:00,False,,-10.24,"('21200CE', '21000PE')",150.75,True,2017-03-14 14:06:00,False,,-11.08,"('21200CE', '21100PE')",177.10000000000002,True,2017-03-14 15:09:00,False,,-11.26,"('21200CE', '21000PE')",130.35,False,,False,,-1.73,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-15,Wednesday,2,09:16:00,21130.0,88.6,60.3,141.45499999999998,128.05399999999997,"('21100CE', '21000PE')",148.89999999999998,True,2017-03-15 09:36:00,False,,-9.46,"('21100CE', '21000PE')",141.3,False,,False,,12.88,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-16,Thursday,1,09:16:00,21324.8,97.95,73.8,163.1625,147.70499999999998,"('21200CE', '21300PE')",171.75,True,2017-03-16 09:28:00,False,,-12.15,"('21200CE', '21300PE')",161.75,True,2017-03-16 09:50:00,False,,-11.27,"('21200CE', '21300PE')",152.5,True,2017-03-16 10:45:00,False,,-9.61,"('21200CE', '21300PE')",144.8,True,2017-03-16 12:03:00,False,,-10.46,"('21200CE', '21300PE')",136.15,True,2017-03-16 12:57:00,False,,-8.75,"('21200CE', '21300PE')",129.10000000000002,True,2017-03-16 13:24:00,False,,-8.26,"('21200CE', '21300PE')",122.44999999999999,True,2017-03-16 13:49:00,False,,-7.83,"('21100CE', '21200PE')",145.85,True,2017-03-16 14:32:00,False,,-11.72,"('21100CE', '21200PE')",135.95
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-17,Friday,7,09:16:00,21290.8,85.8,76.95,154.61249999999998,139.965,"('21400CE', '21100PE')",162.75,True,2017-03-17 09:25:00,False,,-11.08,"('21400CE', '21100PE')",153.7,True,2017-03-17 09:49:00,False,,-10.22,"('21400CE', '21100PE')",145.4,True,2017-03-17 10:32:00,False,,-9.32,"('21300CE', '21100PE')",169.35,False,,False,,-8.72,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-20,Monday,4,09:16:00,21201.1,58.35,83.0,134.2825,121.56099999999999,"('21300CE', '21100PE')",141.35,True,2017-03-20 09:41:00,False,,-9.97,"('21200CE', '21100PE')",165.15,True,2017-03-20 12:04:00,False,,-10.81,"('21200CE', '21100PE')",156.4,True,2017-03-20 14:27:00,False,,-10.41,"('21200CE', '21100PE')",147.95,False,,False,,-4.7,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-21,Tuesday,3,09:16:00,21184.95,63.65,63.1,120.4125,109.005,"('21200CE', '21100PE')",126.75,True,2017-03-21 09:30:00,False,,-7.93,"('21200CE', '21100PE')",120.4,False,,False,,0.14,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-22,Wednesday,2,09:16:00,20935.0,73.2,76.0,141.73999999999998,128.31199999999998,"('20900CE', '20900PE')",149.2,True,2017-03-22 09:27:00,False,,-10.62,"('20900CE', '20900PE')",140.45,True,2017-03-22 12:40:00,False,,-10.71,"('20900CE', '20900PE')",131.5,True,2017-03-22 13:39:00,False,,-8.39,"('20900CE', '20900PE')",124.75,False,,False,,15.24,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-23,Thursday,1,09:16:00,20881.1,63.95,79.65,136.42000000000002,123.49600000000002,"('20800CE', '20900PE')",143.60000000000002,True,2017-03-23 09:42:00,False,,-9.0,"('20800CE', '20900PE')",136.4,True,2017-03-23 10:50:00,False,,-8.66,"('20800CE', '20900PE')",129.45,True,2017-03-23 11:55:00,False,,-8.32,"('20800CE', '20900PE')",122.75,True,2017-03-23 13:30:00,False,,-9.13,"('20700CE', '20800PE')",132.75,False,,False,,53.64,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-24,Friday,7,09:16:00,20978.35,72.45,61.6,127.34750000000001,115.283,"('21100CE', '20800PE')",134.05,False,,False,,49.57,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-27,Monday,4,09:16:00,21104.1,79.35,80.1,151.4775,137.12699999999998,"('21200CE', '21000PE')",159.45,True,2017-03-27 13:18:00,False,,-10.54,"('21200CE', '21000PE')",150.89999999999998,False,,False,,-5.99,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-28,Tuesday,3,09:16:00,21208.0,61.0,59.3,114.285,103.458,"('21300CE', '21100PE')",120.3,True,2017-03-28 09:45:00,False,,-7.95,"('21200CE', '21100PE')",155.0,False,,False,,-1.84,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-29,Wednesday,2,09:16:00,21273.0,62.8,93.95,148.9125,134.805,"('21300CE', '21300PE')",156.75,True,2017-03-29 10:57:00,False,,-10.41,"('21300CE', '21300PE')",148.3,False,,False,,12.15,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-30,Thursday,1,09:16:00,21398.0,110.65,50.0,152.6175,138.159,"('21300CE', '21400PE')",160.65,True,2017-03-30 14:48:00,False,,-13.96,"('21300CE', '21400PE')",148.70000000000002,False,,False,,158.44,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,5,14,0.3,2017-03-31,Friday,7,09:16:00,21511.45,94.3,79.0,164.635,149.038,"('21600CE', '21300PE')",173.3,True,2017-03-31 14:56:00,False,,-11.77,"('21700CE', '21300PE')",132.2,False,,False,,1.05,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
